year,plant,region_province,type,month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12, percentage_per_ton 
2558,ลิ้นจี่, กลาง ,ร้อยละ, -   , -   , 3.98 , 88.77 , 7.25 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่,,ปริมาณ, -   , -   , 160 ," 3,573 ", 292 , -   , -   , -   , -   , -   , -   , -   ," 4,025 "
2558,ลิ้นจี่, เชียงราย* ,ร้อยละ, -   , -   , -   , -   , 90.00 , 10.00 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, เชียงราย* ,ปริมาณ, -   , -   , -   , -   ," 5,309 ", 590 , -   , -   , -   , -   , -   , -   ," 5,899 "
2558,ลิ้นจี่, พะเยา* ,ร้อยละ, -   , -   , -   , 5.00 , 90.00 , 5.00 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, พะเยา* ,ปริมาณ, -   , -   , -   , 441 ," 7,942 ", 441 , -   , -   , -   , -   , -   , -   ," 8,824 "
2558,ลิ้นจี่, ลำปาง ,ร้อยละ, -   , -   , -   , 6.87 , 93.13 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, ลำปาง ,ปริมาณ, -   , -   , -   , 21 , 286 , -   , -   , -   , -   , -   , -   , -   , 307 
2558,ลิ้นจี่, เชียงใหม่* ,ร้อยละ, -   , -   , -   , 0.65 , 57.44 , 35.99 , 5.92 , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, เชียงใหม่* ,ปริมาณ, -   , -   , -   , 176 ," 15,518 "," 9,723 "," 1,599 ", -   , -   , -   , -   , -   ," 27,016 "
2558,ลิ้นจี่, แม่ฮ่องสอน ,ร้อยละ, -   , -   , -   , 19.09 , 61.65 , 19.26 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, แม่ฮ่องสอน ,ปริมาณ, -   , -   , -   , 14 , 44 , 14 , -   , -   , -   , -   , -   , -   , 72 
2558,ลิ้นจี่, ตาก ,ร้อยละ, -   , -   , -   , 100.00 , -   , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, ตาก ,ปริมาณ, -   , -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
2558,ลิ้นจี่, แพร่ ,ร้อยละ, -   , -   , -   , 34.64 , 65.36 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, แพร่ ,ปริมาณ, -   , -   , -   , 30 , 58 , -   , -   , -   , -   , -   , -   , -   , 88 
2558,ลิ้นจี่, น่าน* ,ร้อยละ, -   , -   , -   , 6.50 , 93.00 , 0.50 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, น่าน* ,ปริมาณ, -   , -   , -   , 256 ," 3,662 ", 20 , -   , -   , -   , -   , -   , -   ," 3,938 "
2558,ลิ้นจี่, เพชรบูรณ์ ,ร้อยละ, -   , -   , -   , 66.79 , 32.82 , 0.39 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, เพชรบูรณ์ ,ปริมาณ, -   , -   , -   , 77 , 38 , 1 , -   , -   , -   , -   , -   , -   , 116 
2558,ลิ้นจี่, เลย ,ร้อยละ, -   , -   , -   , 0.83 , 44.35 , 54.82 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, เลย ,ปริมาณ, -   , -   , -   , 5 , 263 , 326 , -   , -   , -   , -   , -   , -   , 594 
2558,ลิ้นจี่, หนองคาย ,ร้อยละ, -   , -   , -   , 1.24 , 64.82 , 33.94 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, หนองคาย ,ปริมาณ, -   , -   , -   , -   , 4 , 2 , -   , -   , -   , -   , -   , -   , 6 
2558,ลิ้นจี่, นครพนม ,ร้อยละ, -   , -   , -   , 72.68 , 27.32 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, นครพนม ,ปริมาณ, -   , -   , -   , 157 , 59 , -   , -   , -   , -   , -   , -   , -   , 216 
2558,ลิ้นจี่, ชัยภูมิ ,ร้อยละ, -   , -   , -   , -   , 44.34 , 55.66 , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, ชัยภูมิ ,ปริมาณ, -   , -   , -   , -   , 23 , 28 , -   , -   , -   , -   , -   , -   , 51 
2558,ลิ้นจี่, นครราชสีมา ,ร้อยละ, -   , -   , -   , 15.71 , 84.29 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, นครราชสีมา ,ปริมาณ, -   , -   , -   , 9 , 47 , -   , -   , -   , -   , -   , -   , -   , 56 
2558,ลิ้นจี่, จันทบุรี ,ร้อยละ, -   , -   , -   , 99.62 , 0.38 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, จันทบุรี ,ปริมาณ, -   , -   , -   ," 2,516 ", 10 , -   , -   , -   , -   , -   , -   , -   ," 2,526 "
2558,ลิ้นจี่, กาญจนบุรี ,ร้อยละ, -   , -   , -   , 7.52 , 92.48 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, กาญจนบุรี ,ปริมาณ, -   , -   , -   , 9 , 116 , -   , -   , -   , -   , -   , -   , -   , 125 
2558,ลิ้นจี่, ราชบุรี ,ร้อยละ, -   , -   , -   , 97.74 , 2.26 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, ราชบุรี ,ปริมาณ, -   , -   , -   , 73 , 2 , -   , -   , -   , -   , -   , -   , -   , 75 
2558,ลิ้นจี่, สมุทรสงคราม ,ร้อยละ, -   , -   , 12.34 , 75.02 , 12.64 , -   , -   , -   , -   , -   , -   , -   , 100.00 
2558,ลิ้นจี่, สมุทรสงคราม ,ปริมาณ, -   , -   , 160 , 975 , 164 , -   , -   , -   , -   , -   , -   , -   ," 1,299 "
2558,ลิ้นจี่,ราชบุรี,ร้อยละ, -   , -   , -   , 16.18 , 47.40 , 36.42 , -   , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,,ปริมาณ, -   , -   , -   , 1 , 2 , 2 , -   , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,จังหวัดอื่น ๆ ,ร้อยละ, -   , -   , 25.00 , 5.56 , 2.78 , 52.77 , 13.89 , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,,ปริมาณ, -   , -   , 9 , 2 , 1 , 19 , 5 , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,ตาก,ปริมาณ, -   , -   , -   , -   , 1 , 15 , -   , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,อุดรธานี,ปริมาณ, -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,หนองคาย,ปริมาณ, -   , -   , -   , -   , -   , 2 , 5 , -   , -   , -   , -   , -   , -   
2558,ลิ้นจี่,ปราจีนบุรี,ปริมาณ, -   , -   , 9 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   
2558,ลำไย,รวมทั้งประเทศ, ร้อยละ , 13.63 , 7.80 , 6.74 , 2.97 , 1.66 , 0.58 , 7.16 , 30.03 , 2.90 , 4.16 , 7.16 , 15.21 , 100.00 
2558,ลำไย,, ปริมาณ ," 125,526 "," 71,838 "," 62,062 "," 27,377 "," 15,304 "," 5,350 "," 65,978 "," 276,586 "," 26,752 "," 38,355 "," 65,920 "," 140,133 "," 921,181 "
2558,ลำไย,ภาคเหนือ, ร้อยละ , 8.14 , 6.23 , 2.97 , 1.52 , 1.36 , 0.24 , 10.21 , 48.58 , 4.24 , 3.58 , 4.47 , 8.46 , 100.00 
2558,ลำไย,, ปริมาณ ," 44,783 "," 34,267 "," 16,347 "," 8,367 "," 7,498 "," 1,345 "," 56,161 "," 266,966 "," 23,324 "," 19,674 "," 24,579 "," 46,545 "," 549,856 "
2558,ลำไย,ภาคตะวันออกเฉียงเหนือ, ร้อยละ , -   , -   , -   , -   , 0.41 , 5.85 , 46.77 , 42.11 , 4.49 , 0.16 , 0.06 , 0.15 , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , 69 , 995 ," 7,961 "," 7,170 ", 765 , 28 , 10 , 25 ," 17,023 "
2558,ลำไย,ภาคกลาง, ร้อยละ , 22.79 , 10.60 , 12.90 , 5.37 , 2.18 , 0.85 , 0.52 , 0.69 , 0.75 , 5.26 , 11.67 , 26.42 , 100.00 
2558,ลำไย,, ปริมาณ ," 80,743 "," 37,571 "," 45,715 "," 19,010 "," 7,737 "," 3,010 "," 1,856 "," 2,450 "," 2,663 "," 18,653 "," 41,331 "," 93,563 "," 354,302 "
2558,ลำไย,เชียงราย*, ร้อยละ , -   , -   , -   , -   , -   , -   , 2.67 , 76.72 , 12.99 , 4.53 , 3.09 , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   ," 1,735 "," 49,866 "," 8,443 "," 2,944 "," 2,008 ", -   ," 64,996 "
2558,ลำไย,พะเยา*, ร้อยละ , 3.56 , -   , -   , -   , -   , -   , -   , 95.21 , -   , -   , 1.23 , -   , 100.00 
2558,ลำไย,, ปริมาณ ," 1,026 ", -   , -   , -   , -   , -   , -   ," 27,445 ", -   , -   , 355 , -   ," 28,826 "
2558,ลำไย,ลำปาง*, ร้อยละ , 2.91 , -   , -   , -   , -   , -   , 6.92 , 90.17 , -   , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , 152 , -   , -   , -   , -   , -   , 362 ," 4,714 ", -   , -   , -   , -   ," 5,228 "
2558,ลำไย,ลำพูน*, ร้อยละ , 8.77 , 6.73 , 2.93 , 1.91 , 3.27 , 0.14 , 20.36 , 39.67 , 0.08 , 0.29 , 3.38 , 12.47 , 100.00 
2558,ลำไย,, ปริมาณ ," 13,104 "," 10,056 "," 4,378 "," 2,854 "," 4,886 ", 209 ," 30,421 "," 59,273 ", 119 , 433 ," 5,050 "," 18,632 "," 149,415 "
2558,ลำไย,เชียงใหม่*, ร้อยละ , 9.97 , 8.09 , 4.18 , 1.76 , 0.88 , 0.30 , 6.83 , 39.71 , 5.42 , 6.14 , 6.31 , 10.41 , 100.00 
2558,ลำไย,, ปริมาณ ," 26,250 "," 21,300 "," 11,005 "," 4,634 "," 2,317 ", 790 ," 17,983 "," 104,551 "," 14,270 "," 16,166 "," 16,613 "," 27,408 "," 263,287 "
2558,ลำไย,แม่ฮ่องสอน, ร้อยละ , -   , -   , -   , -   , -   , -   , 20.85 , 79.15 , -   , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 106 , 401 , -   , -   , -   , -   , 507 
2558,ลำไย,ตาก*, ร้อยละ , 34.26 , 23.12 , 7.44 , 7.27 , 2.51 , 2.34 , 23.06 , -   , -   , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ ," 3,788 "," 2,556 ", 823 , 804 , 277 , 258 ," 2,550 ", -   , -   , -   , -   , -   ," 11,056 "
2558,ลำไย,กำแพงเพชร, ร้อยละ , 15.67 , 12.02 , 4.76 , 2.53 , 0.06 , 1.08 , 18.95 , 21.94 , 2.67 , 0.84 , 7.54 , 11.94 , 100.00 
2558,ลำไย,, ปริมาณ , 463 , 355 , 141 , 75 , 2 , 32 , 560 , 649 , 79 , 25 , 223 , 353 ," 2,957 "
2558,ลำไย,สุโขทัย, ร้อยละ , -   , -   , -   , -   , -   , -   , 68.16 , 29.47 , 2.37 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 489 , 211 , 17 , -   , -   , -   , 717 
2558,ลำไย,แพร่*, ร้อยละ , -   , -   , -   , -   , -   , -   , 1.34 , 98.66 , -   , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 28 ," 2,066 ", -   , -   , -   , -   ," 2,094 "
2558,ลำไย,น่าน*, ร้อยละ , -   , -   , -   , -   , -   , -   , 3.05 , 96.65 , 0.30 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 522 ," 16,536 ", 51 , -   , -   , -   ," 17,109 "
2558,ลำไย,อุตรดิตถ์, ร้อยละ , -   , -   , -   , -   , -   , -   , 46.47 , 41.50 , 12.03 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 996 , 889 , 258 , -   , -   , -   ," 2,143 "
2558,ลำไย,พิษณุโลก, ร้อยละ , -   , -   , -   , -   , 1.06 , 3.69 , 26.87 , 24.02 , 5.73 , 6.95 , 21.70 , 9.98 , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , 16 , 56 , 409 , 365 , 87 , 106 , 330 , 152 ," 1,521 "
2558,ลำไย,เลย, ร้อยละ , -   , -   , -   , -   , -   , 6.32 , 43.81 , 45.38 , 4.49 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , 833 ," 5,772 "," 5,978 ", 592 , -   , -   , -   ," 13,175 "
2558,ลำไย,หนองบัวลำภู, ร้อยละ , -   , -   , -   , -   , -   , 0.21 , 55.14 , 42.39 , 2.26 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 90 , 70 , 4 , -   , -   , -   , 164 
2558,ลำไย,อุดรธานี, ร้อยละ , -   , -   , -   , -   , 1.69 , 12.03 , 67.51 , 15.47 , 3.30 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , 8 , 59 , 329 , 75 , 16 , -   , -   , -   , 487 
2558,ลำไย,หนองคาย, ร้อยละ , -   , -   , -   , -   , 0.20 , 3.07 , 50.63 , 38.34 , 7.76 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , 1 , 12 , 206 , 156 , 32 , -   , -   , -   , 407 
2558,ลำไย,บึงกาฬ, ร้อยละ , -   , -   , -   , -   , -   , 2.79 , 55.15 , 33.02 , 9.04 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , 2 , 41 , 24 , 7 , -   , -   , -   , 74 
2558,ลำไย,ยโสธร, ร้อยละ , -   , -   , -   , -   , -   , 1.04 , 62.16 , 32.22 , 4.58 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , 1 , 47 , 25 , 4 , -   , -   , -   , 77 
2558,ลำไย,อุบลราชธานี, ร้อยละ , -   , -   , -   , -   , 0.51 , 2.43 , 59.19 , 26.66 , 8.15 , 3.06 , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , 3 , 13 , 317 , 143 , 44 , 16 , -   , -   , 536 
2558,ลำไย,ศรีสะเกษ, ร้อยละ , -   , -   , -   , -   ,, 1.98 , 50.21 , 36.86 , 8.76 , 2.19 , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , 11 , 282 , 206 , 49 , 12 , -   , -   , 560 
2558,ลำไย,ชัยภูมิ, ร้อยละ , -   , -   , -   , -   , -   , 2.76 , 51.52 , 43.42 , 2.30 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , 21 , 384 , 323 , 17 , -   , -   , -   , 745 
2558,ลำไย,นครราชสีมา, ร้อยละ , -   , -   , -   , -   , 7.16 , 5.45 , 61.62 , 21.33 , -   , -   , 1.27 , 3.17 , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , 57 , 43 , 493 , 170 , -   , -   , 10 , 25 , 798 
2558,ลำไย,สุพรรณบุรี, ร้อยละ , -   , -   , 2.03 , 5.81 , 8.40 , 13.59 , 36.20 , 31.93 , 2.04 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , 6 , 17 , 25 , 40 , 106 , 94 , 6 , -   , -   , -   , 294 
2558,ลำไย,ฉะเชิงเทรา**, ร้อยละ , -   , 1.96 , 11.57 , 16.90 , 3.38 , 6.23 , 33.99 , 25.09 , 0.88 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , 12 , 72 , 105 , 21 , 39 , 212 , 156 , 5 , -   , -   , -   , 622 
2558,ลำไย,สระแก้ว**, ร้อยละ , 12.37 , 9.73 , 3.52 , 6.59 , 0.66 , 0.71 , 1.97 , 2.03 , 2.16 , 6.34 , 15.33 , 38.59 , 100.00 
2558,ลำไย,, ปริมาณ ," 1,998 "," 1,571 ", 568 ," 1,064 ", 107 , 115 , 318 , 328 , 349 ," 1,024 "," 2,475 "," 6,231 "," 16,148 "
2558,ลำไย,จันทบุรี**, ร้อยละ , 23.71 , 10.66 , 13.29 , 4.69 , 2.19 , 0.73 , 0.23 , 0.33 , 0.67 , 5.32 , 11.73 , 26.45 , 100.00 
2558,ลำไย,, ปริมาณ ," 78,040 "," 35,087 "," 43,743 "," 15,437 "," 7,208 "," 2,403 ", 757 ," 1,086 "," 2,205 "," 17,510 "," 38,608 "," 87,059 "," 329,143 "
2558,ลำไย,ตราด**, ร้อยละ , 11.87 , 13.80 , 41.19 , 19.46 , 8.07 , 0.17 , -   , -   , -   , -   , 1.90 , 3.54 , 100.00 
2558,ลำไย,, ปริมาณ , 313 , 364 ," 1,087 ", 513 , 213 , 4 , -   , -   , -   , -   , 50 , 93 ," 2,637 "
2558,ลำไย,ระยอง**, ร้อยละ , -   , -   , 4.72 , 8.68 , 8.66 , 25.76 , 16.70 , 34.34 , 1.14 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , 47 , 86 , 86 , 256 , 166 , 343 , 11 , -   , -   , -   , 995 
2558,ลำไย,ชลบุรี**, ร้อยละ , -   , -   , 4.72 , 8.68 , 8.66 , 25.76 , 16.70 , 34.34 , 1.14 , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , 18 , 34 , 34 , 100 , 65 , 132 , 4 , -   , -   , -   , 387 
2558,ลำไย,สมุทรสาคร, ร้อยละ , 28.28 , 34.84 , 16.89 , 12.05 , -   , 0.16 , 1.64 , 1.80 , 0.41 , -   , -   , 3.93 , 100.00 
2558,ลำไย,, ปริมาณ , 119 , 146 , 71 , 51 , -   , 1 , 7 , 8 , 2 , -   , -   , 17 , 422 
2558,ลำไย,นครปฐม, ร้อยละ , 25.59 , 38.73 , 5.63 , 3.99 , -   , 0.47 , 9.15 , 8.69 , 1.17 , 0.70 , 2.82 , 3.06 , 100.00 
2558,ลำไย,, ปริมาณ , 230 , 348 , 51 , 36 , -   , 4 , 82 , 78 , 11 , 6 , 25 , 27 , 898 
2558,ลำไย,ราชบุรี, ร้อยละ , 1.60 , 1.60 , 1.94 , 62.11 , 1.60 , 1.77 , 4.19 , 6.87 , 2.61 , 4.21 , 6.45 , 5.05 , 100.00 
2558,ลำไย,, ปริมาณ , 43 , 43 , 52 ," 1,667 ", 43 , 48 , 113 , 185 , 70 , 113 , 173 , 136 ," 2,686 "
2558,ลำไย,ประจวบคีรีขันธ์, ร้อยละ , -   , -   , -   , -   , -   , -   , 42.86 , 57.14 , -   , -   , -   , -   , 100.00 
2558,ลำไย,, ปริมาณ , -   , -   , -   , -   , -   , -   , 30 , 40 , -   , -   , -   , -   , 70 
2558,มังคุด, รวมทั้งประเทศ , ร้อยละ , -   , -   , 5.25 , 20.96 , 20.88 , 11.75 , 10.61 , 17.63 , 9.39 , 2.98 , 0.45 , 0.10 , 100.00 
2558,มังคุด,,ปริมาณ, -   , -   ," 11,649 "," 46,498 "," 46,325 "," 26,059 "," 23,538 "," 39,118 "," 20,822 "," 6,616 "," 1,009 ", 215 ," 221,849 "
2558,มังคุด, ภาคเหนือ, ร้อยละ , -   , -   , -   , -   , -   , -   , -   , 47.31 , 52.69 , -   , -   , -   , 100.00 
2558,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , -   , 44 , 49 , -   , -   , -   , 93 
2558,มังคุด, ภาคกลาง , ร้อยละ , -   , -   , 8.51 , 33.98 , 33.80 , 16.13 , 5.55 , 1.90 , 0.13 , -   , -   , -   , 100.00 
2558,มังคุด,,ปริมาณ, -   , -   ," 11,649 "," 46,498 "," 46,251 "," 22,075 "," 7,596 "," 2,605 ", 162 , -   , -   , -   ," 136,836 "
2558,มังคุด, ภาคใต้ , ร้อยละ , -   , -   , -   , -   , 0.09 , 4.69 , 18.77 , 42.95 , 24.27 , 7.79 , 1.19 , 0.25 , 100.00 
2558,มังคุด,,ปริมาณ, -   , -   , -   , -   , 74 ," 3,984 "," 15,942 "," 36,469 "," 20,611 "," 6,616 "," 1,009 ", 215 ," 84,920 "
2558,มังคุด, เชียงราย, ร้อยละ , -   , -   , -   , -   , -   , -   , -   ,47.31 , 52.69 , -   , -   , -   , 100.00 
2558,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , -   , 44 , 49 , -   , -   , -   , 93 
2558,มังคุด, นนทบุรี , ร้อยละ , -   , -   , -   , -   , 41.67 , 58.33 , -   , -   , -   , -   , -   , -   , 100.00 
